robot,baseline,uid,site_id,family,method_fraction,baseline_fraction,change,stable_all_vs_none
ur5e,single_gn_k0,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,0.0,1.0,lost,True
ur5e,single_gn_k0,c18a069410f1e5f50fc53ecea9e46086bb6f0d6bad4a86937735d6a854003b3e,trajectory_110,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,c2fe4dc2655f134bf018f339c9f44c7b077cb10bab25e618f42301e7377a070d,trajectory_153,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,c3b17d9135e3f5110c601ebb388e43620ea47a61f948a8525c5a4ddc1572be71,trajectory_098,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,c4576342bc5bd0b1f1888887cf118ac5ed5ee31ffdb3ea595cc0970a28f536e2,trajectory_008,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,c468f9ee771baf75248c87f948f9e87b66215b6e78ae94ed1f4e6d3dbdc170f5,trajectory_155,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,c47efcaf1c35c157b775c76f595d9d70f4e0f13fd9103ce872fce7e236f17bf7,trajectory_056,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,c504b0efe36bf4eea5c35716f51b05483e734ed8836b421da0f3087aad1b106b,trajectory_085,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,c5d5a8e72ce4c6b762185b1a227ec3e774ed4967a00b6de4cbd60dc0b3489d29,trajectory_018,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,c62854c73a56ad1ea7d427d4b39c770a0fc15217f31fa9341e1145cf73012ccf,trajectory_020,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,c8ec0518b6db3155050b11a3423dd67c62760ef325eb32eed4d81264285cc2e0,trajectory_031,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,ca23ec82b31989c11f622d2357230e7f85a752cdd5fcfc1916418816019b16c0,trajectory_074,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,cb34f01e0e28065f626918b20c6e13b47e93164dc8cc78652a4844a9b91019ba,trajectory_156,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,cbddc7b090023022ded30fbe029247ad1a9a2f6f44eb3d1ea09b1471cf29edbc,trajectory_095,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,cdcf0ee9be127e80d0dc25f588c4d3e118f0a51fe9b42b01ba416e0eef260a78,trajectory_094,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,d196f286593ce2494c2d452e351f0cbff757344c9ad934c43f3456f315e6ff6f,trajectory_062,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,d403ab409425a8e0d76b1c90ed4e5f61af12a533519277de745fb18744453b67,trajectory_116,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,d542b46934017ffd3d5d463fdb46c29768b64ecbe442f7d1ddf7e201a272af2c,trajectory_159,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,trajectory_038,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,d90fb01942c4f5f5a4690d2fb3e6578ce8589d7adb1b4fcdeecb8f49b768150f,trajectory_066,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,daffa6e56fbd6c3e5a0b1bc149b2b3db76cc7969e84115384cfda267a25f5623,trajectory_108,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,dcae8362f72540a854446babea83f879db72d9ea6bc88b34b80f16a8461d30ac,trajectory_052,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,dcb498be2431001dfc93a7c61d63bd58061c9ec13d3aa68c4d4c99a3b169c650,trajectory_057,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,dd8ea68eb60a2a79785ffc347cae495796617b794d9da0a74d8539f601034c78,trajectory_147,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,dd9ccb5b42c8963d53c3795cb79fd054cd4b1da572bc46bfd61297d324ca3f5e,trajectory_061,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,def4c7c21eb5056eb06fe3493dbbd47b0e017e9d04fb05e9ce718304fde13155,trajectory_127,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,df81e3d36a17590279c10102a5d3564ade94174a725b81c2b9982e7861176d01,trajectory_042,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,dfb95f240fb92ece611a18d9d6a1f3f0c2954ffa25d6adb20bf4808f1e8eea3e,trajectory_149,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,e028bf75afa080d243a9bdccd3419d1cb5a5d718dca69db83562268e89ed12e3,trajectory_059,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,trajectory_131,high_curvature,0.0,0.0,same,False
ur5e,single_gn_k0,e644ec1ddd274fcfdfbf0fed4c50373ce5666e2274ee3fe2cb157df665d13588,trajectory_132,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,e94d987badb3767e3544aa16554e82c6863b3b12927a26d94f7bbb32b9be1cf9,trajectory_024,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,ed3d541f8d51c56dcef974b5dce8e87cbd24af8eabdf00973c49f94965da49df,trajectory_125,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,ee6031ae34dcb9670f70c523530997a74ff806611263e1fca22da37b1cd003d5,trajectory_064,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,eecc7b5aa0a6af348f8fe5410ce6d3c80c76a3b76815cc492ac7dff69ea040a0,trajectory_118,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,ef5970a23141d97e190951c06fce09a1b043b0d2e91efc242b18fd04b329e35b,trajectory_004,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,f17a7ffba93420840a76c2b3daad57e2a486c769ddcd5c712bcd35d81635c814,trajectory_133,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,f1d4fe64de9a37b56068fc8b5e18efdf3afb4094b5bcda3c5d8dd84239894e9e,trajectory_138,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,f2786b0cb702d9956b071d27ad9f0d5c4a568e36c053c20f87f9a0fb94d54a45,trajectory_055,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,f2f90e8de9e99f8f2639a8ef08ec9638381ba3bb44168c94c8158835e3a7c637,trajectory_019,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,f3d5f800686bbb23713085d4bb5b97ec4a0d2920a0048bb62bc1efda5dd22d7b,trajectory_058,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,f6049a1d1c02bec9c02bdde0795f54736df40109a1be62528d6f16245a5a7f2c,trajectory_001,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,f8efe5854fed39bd18dfd911ea4c793e612245b655469805844b8433c1505c42,trajectory_141,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,fa6c88092aec16921c068990a30a090c7015f7affeac53cc3e5b002ed6a90b41,trajectory_080,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,fc1b3d1c1640b26978eb54d66f481919216797cf182f6bde14c9a0949d312527,trajectory_050,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,fe43e012e3d2ff6c1d61eed3c30e66289cfbaa3244cbd27939a4ae7b37c5ae96,trajectory_129,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,ff9240424126b109ed9128ebdcc1c535dd8e1041ecedc909a91f8cebff022cbc,trajectory_130,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,022a86bff64083fceaa1158ce14f103f5ce290797a2aeaa45866261f26501a05,trajectory_037,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,05bc5f30c5c7cd51fc72c341d4191b9e00393d1440d433b17b8a3726f6c23282,trajectory_084,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,0718780cf124f9d1309bc57741250c3d9dea14f89f6a71c9562362b4677c301e,trajectory_033,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,trajectory_122,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,0dd84d0ff35e701d49257c8fce503e635899f3fb95c2a17d91bde82b57d508f7,trajectory_009,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,0e9f731eaf589bff44467bfac21a34eb815e23e9466e26f74adad7a794606d3d,trajectory_088,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,trajectory_124,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,147723ec885c076a79aa6df0f28d41a2a60704eed4fe5ca91287298cd1aa3e4b,trajectory_082,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,14dbdf92e0ba228836bb0eec00261a8ad4e4f6db40403bc0f3ceaaff96938313,trajectory_073,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,160edaf457fb519de58b208c6b896ed08faf68c6011b9deb24be264e3a9e1a28,trajectory_027,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,trajectory_119,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,trajectory_140,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,1abc4cdbe65529afffd0d3fa05667f31ecddfb5331c99f215a488f90799d2908,trajectory_126,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,1b2ec0d8b336e6260360e28a967aa23b47ef29b00f91d5dfea5cb793860b6bcf,trajectory_068,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,1c8c2cee8513118aa63d821d78ec578bb264cb2516af23dacd41ea148416f656,trajectory_086,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,1cf990ad59f833600841f28f07a2d960dbbfaaa6594f6f3cbfb900d2c4f9bfac,trajectory_099,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,1d8a1724561e2a8a9fd0f5d373fd3de8754e9d05650d220fbf89c2848de48db8,trajectory_021,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,1f62567c664201a1c310c84b5060a5f7554c8c7ed4a1d2bb79efaa0dc82eade4,trajectory_049,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,28916f2098e26191ef1652120b593b6508843754985b2d8baa75940e0c5fd512,trajectory_040,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,2c260dbbe16e3043b30c0180c74d6e1e8bb5fb373fa24e790dd8baa144c2df21,trajectory_143,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,2f61f0333eb0869c3d2af547f540382f5580ff0036f49f12d59da94e69814172,trajectory_029,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,31f69f5235e9e326d7bc7f1966cb8accca1717504fa8fa1e69b76a435ee8034e,trajectory_013,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,33c79c7e52903f30993f634203d079c2b23cbf39d542843b95460d9cb9ecf488,trajectory_091,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,34cdeabd4b45ecccec143b2bb953ce185e50c8b7baa7ec7715cfbf69fb223766,trajectory_101,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,35007e70c7f121c5ecddef083d9b5a5c2ffa280cbf90750562adad287ca7ec7e,trajectory_032,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,352d4578e4c0db5d0e6ba9bf0e28c3015e86d29ea6b427d7f643b599fc7acdf2,trajectory_006,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,37785295d302f66972dfc33f3febb47f17cdbdd9ef89afaff833af8f54a316b2,trajectory_106,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,trajectory_121,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,3b8b57c4f8bc994dc44f23d1343dca1c2bb3dab23420328d7c45efbf64cad935,trajectory_123,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,3e25fa2cd6f1be3006dda0f222bd5706c91724aa38d54c369b5e6e68977e5706,trajectory_060,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,3e87cf4bfc6df2c0fd5b84a81a422fbf44b18d64304f101cbfc4a6e2c88de42f,trajectory_120,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,403a8fc503ef3b1432586af381e00ae56468ee8dc0f1890b6cc740d2b71398a9,trajectory_145,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,trajectory_003,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,455df4f337dd869ec3d041361009426d63667b3c1f9fd5dc147bf06e9798ebbe,trajectory_097,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,47d4a0170ccef17605464405a8c16d904f85d4732af703a9ece8ee196c0a441c,trajectory_115,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,48832d0ec9a2c6125d5f17a150bfa429e812d18d57eb972c46e198ba4d8f751c,trajectory_051,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,48f55f94abd2f19dc0e42f9789c73bbd605042a4903da3ac8961a938b930776f,trajectory_152,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,495aed44fa5c9924a609b11d58630ae664e155bdcd7e9c62435fa9488d8fb41f,trajectory_007,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,4a2327c086935f743ca02bbfffb75a4d3833e788244e6f69fcf3aa03a72f107c,trajectory_137,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,4c0120b997986071fa8373f6475c86e8b599a87c76e17842cee2130d0a4f4780,trajectory_002,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,4c68775b3fe6de780c3b7546007a4a5b2335202aa710f1956e38babdd382f8cd,trajectory_096,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,503872d2622b8d6e6c4a56829f7bd6b30d2c707da4ec550df17ad34fc7f40158,trajectory_017,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,51480cdcfda1f03ce68798883c7c94f5827a269f6b64569ab19adfd6a908fc0c,trajectory_102,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,54bf715f54efcb7f9ee35f33bff4ffbba3dd240d9300fde5f2076bc79d1f7a10,trajectory_135,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,58bb40e5c210481f24086f76a049e33e02a8b7fb9b04e75a474c9049dd072f2b,trajectory_104,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,5b29cfb3cab0787e7ac9277e33c368fbb0dcd7b7789bd5c492f07fd04cccac8a,trajectory_157,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,5cb0d3ea27db6724338fd77ae538852f6d94607e0354c2dc56cfc3be3be1aaab,trajectory_072,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,5d30bb2389dcd9ce2132810b892d827add2be514e596f0d408b26957a6169a1c,trajectory_048,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,trajectory_109,joint_limit_return,1.0,0.0,gained,True
ur5e,single_gn_clip,61cf065b1346ac7313777bcf9b8ce2ae067a03b601b9f752872306d83f082a83,trajectory_113,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,trajectory_136,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,67148de783e9a0c5f073d19a0d7c3c44ca35a647d7cb2ead25e02b90953262f8,trajectory_105,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,68432406fa88e3ba9e73856d01b1cc541f9134369bb2459059f1fc36564c045f,trajectory_117,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,686ce309383dceffb72e64c1d7eb06f366c93fda04084cd6c39f6e89332fa799,trajectory_000,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,6f494d893ed1a07925719d015b2ee2f55de5088b1aaebfb231b0b9bbb0d40039,trajectory_014,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,7081b5dc46ee76c4a76bd8c142d61d00ad0300933221a340da1fa88d8caaa1b8,trajectory_065,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,71d7ebb573b83f4eb7da1edce7175c9650c45196db754a1cb806a2b89bc610ba,trajectory_087,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,trajectory_134,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,72ad8987f43d3155ae17d4c5db8054e43e840aa838acb2e1e6d25da0d1c8d411,trajectory_103,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,740b45ba8a847d389787064239c5447da96fd8c9783539870faded64202a17ad,trajectory_093,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,trajectory_144,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,78e2c05235eed4c7aded39a5955b332ed8c3b5f3ff6d1e633c0ba4f840d706fc,trajectory_070,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,7b691d6bc61902ea7d02df04837d5eff55bcb12ddc737f432ecf9ff87ad585f1,trajectory_100,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,7cddcc7aecfb2cc7a9567c82fdf3d8bc4e454260d03cda535a3738b074cf8dd5,trajectory_067,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,7cf509b9613e6bc8539efc4da94e1bf8e7d1c2656024efa0e0b8f0d0eff9d428,trajectory_069,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,7d31283416312d45bb28a2f3e0143818a5a6ba2c70482c412abe08ee1f50f5c6,trajectory_128,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,7ec3a941b8a8e9f6396fe87a2a526d704c200da5c7b0fdf04f615cc804cb0f16,trajectory_154,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,7f19e5fb7c4a3e5512e3ca808b23999cd566c13c7713e94523157d861841d4df,trajectory_054,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,7f4763daab05f66e40bf64089e5137340eaf99858c1b8649ae3113641088b90e,trajectory_005,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,827b375c519d968a5b41663c8e8a2a747c9eb269019e2d86f29330fde600f1b6,trajectory_010,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,84275ca5d90e2452b2b6e25b0dc49327ca349cf2cc1388b020532f03badd2856,trajectory_092,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,843b7cea53c9f6b748a8488f867f3af3d5f55da01300b043fa64ce853453e711,trajectory_034,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,85586cb1bf15307d03bb378cf6ac237fffd25e3588ea376288f105be162123eb,trajectory_075,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,85dc9c6d83b5e8b4d87c745d9ca244d761b7eeb74bef1be34b0b065e45910ce9,trajectory_016,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,89043c092bd9a93f80f6d1202c101679b192f603234e799df6201a6c2742c27c,trajectory_148,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,8908cd02de98b2b8e1492152922173fea5395752617a1da31b0a1f4b42671215,trajectory_083,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,8954d7372760d015dde205fe23c29cd3f788725a3aaacb3facbec5b439e30a27,trajectory_011,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,89e2a18f38d91422b27bab0ab848308c9e7a0ef1426a7cb35ae47a7834129fee,trajectory_036,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,8a31187b8082f322d3889fa8690653f8ea1bb720ca6b7580c281e490c5d9ff82,trajectory_142,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,trajectory_030,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,8d7bbe8ea92596c88e4302fb0ba88365293f88c96fdc92722986905bc459aea4,trajectory_078,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,902a8600c2185a59cf86deaa728f357a1c8f7c12f612ef6346dcfb241e293ca1,trajectory_158,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,90ae6d4e772c54e6f62a165614eed2df96c93f4d486693d2a17d976338f54bb6,trajectory_012,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,91ed2116da7bf073830df8553a162c8e21c01a157b9aa36f8d708a2a598af937,trajectory_139,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,9602447adb23a927a798b929ce2924e219d87de30e27012b5194fdc45718699c,trajectory_112,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,9660cef6ce0545e32bd3f3b05df8237968dc62decbd0a22d567e190f4d7053d2,trajectory_111,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,973fd8131a9cd42f1dfbb69f8755470b9f35fc4f642098dbfd720d4346751e59,trajectory_043,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,97ac5290d57cbe7a453c02dcfb36927eda1953de8480792f9c91f45e08bcb212,trajectory_025,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,9a9ec1e0022a853751297ce0a98e4f8964494a7ce54c92efeeae3b0e0da6e703,trajectory_045,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,9b4ce9e30581c65e935158f1fd19b88bff8be3de5905f24cfd4756d535c5a879,trajectory_039,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,9bd9331c5990f861976a22603cc57bd572b2ce6682ee7e3ced8c7392ca0d221a,trajectory_053,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,9d89e1bfb32d5fc8c14e827c039bfa0ae099593c8ff0d70f841bc5cc501d4bd4,trajectory_151,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,9f3a06b8da1bf017fc6d0d042efa79b8e1d19bce4a134ed0e0ed52f76125c3af,trajectory_047,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,a109a7254612e6f8df68ba11aaaff028114a82e042ce2eaa3e4e73c5a5b77a7f,trajectory_076,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,a11a9cb9acf1dc8dde81e8950d00399d055990e4d6112f37dba444d46d0fd22d,trajectory_041,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,a1dcd3f9d2d0215aeb629414e6ebd203f2345395673d63274b4465e0847d6ccb,trajectory_089,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,a7bc4058163210f465a6173a3ffc77fa7c5b4e7a90960c50bed947d0346b6a13,trajectory_081,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,a887ec40ba4dd72bbe4406acf5cf70281c31b41deec40b48cc2213c5665b72cb,trajectory_146,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,a9689872a7740bb25a1a2ff69704093229f9f308d2f07588903acda37c478c7c,trajectory_022,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,a9c47a91c002091ddea4ec1679ab0bb336b9d3d6aa5e99d1b1a70c390473eefc,trajectory_079,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,aa2170a104fe9a5883cd2fac7365c8e64fa69aeae243c2a51e690d7688af2d5a,trajectory_035,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,aa5825ef6b28d8d90cfb790aca68cb615c47723d18109e0a5c03bead5c7c9d24,trajectory_026,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,af38432b70f3754f4a643ba6a588a64cc2e53ca500c09479433518c5d7e2a2b0,trajectory_077,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,b34fad5df1e0a336db93b77bb87845da3d17b38206b8496af3ea2adbd78d821e,trajectory_114,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,b5b68e744d02d37b144270ef2b9a6acfc983022dbc3e84503f9d6b952fc2a356,trajectory_150,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,b5fd37d5173ef327cdc96402d2d3c4869598cb3cb5dda9a0b50c35bb5d56e57d,trajectory_063,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,b673ff7ac8a40599b61e9f3c7ebaee52de8edf81014cf5a8037bc7a2ad358a9d,trajectory_028,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,b85bb93111b10690027a3f1c51c8e8627a6ed0e4adeed0b1d40f0126f6082bd6,trajectory_023,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,ba9bb4e132a286302883d3ca2207dc242aa87c57450d1d6cc2dcde74d79d625b,trajectory_046,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,bad5e5c0fcc0674d2f204b7d752f89b1ce0e189c061a241d4a153ad0c78947d9,trajectory_044,near_singular,1.0,1.0,same,False
ur5e,single_gn_clip,be3fedf6b4ea6b22f2babefaf2de72264a62f2a64da106c9a73fa85110045699,trajectory_015,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,bf95d183d97ef7ba56cbaea67cad039c8230048f1456470eb022d582e5d87b96,trajectory_090,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,c080efe6c92fe0222a4c277a6b40e11d7ade18ceee24413120e3ec60656c5308,trajectory_107,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,0.0,0.0,same,False
ur5e,single_gn_clip,c18a069410f1e5f50fc53ecea9e46086bb6f0d6bad4a86937735d6a854003b3e,trajectory_110,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,c2fe4dc2655f134bf018f339c9f44c7b077cb10bab25e618f42301e7377a070d,trajectory_153,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,c3b17d9135e3f5110c601ebb388e43620ea47a61f948a8525c5a4ddc1572be71,trajectory_098,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_clip,c4576342bc5bd0b1f1888887cf118ac5ed5ee31ffdb3ea595cc0970a28f536e2,trajectory_008,smooth,1.0,1.0,same,False
ur5e,single_gn_clip,c468f9ee771baf75248c87f948f9e87b66215b6e78ae94ed1f4e6d3dbdc170f5,trajectory_155,high_curvature,1.0,1.0,same,False
ur5e,single_gn_clip,c47efcaf1c35c157b775c76f595d9d70f4e0f13fd9103ce872fce7e236f17bf7,trajectory_056,near_singular,1.0,1.0,same,False
