panel_column,method,frame,repeat,accepted,selected_joint,state_q,position_error,orientation_error,velocity_margin_rad,candidate_id,failure_kind,raw_return_velocity_margin_rad
original,always_hard,76,0,True,1,"[-2.541026465914127, -0.09074176348701377, -1.269156449438632, -0.41024586783008604, 1.7308423342424464, 0.22725362464209214, -0.6875468429090125]",6.558034799747978e-05,0.00026498807358632455,0.038567452387840345,,,
original,always_hard,77,0,True,1,"[-2.542325510934508, -0.08810391788738856, -1.270845092111336, -0.40519009532743416, 1.7279888474667986, 0.22309825190963437, -0.683131163119999]",6.842984290598392e-05,0.0002667382219405997,0.03854422749734812,,,
original,always_hard,78,0,True,1,"[-2.5436195479700623, -0.08548050095464046, -1.2725340401182512, -0.40011359296614707, 1.7251573258256732, 0.2189635383319764, -0.6787014132685663]",7.30017668371651e-05,0.0002685298682471694,0.038523497638712906,,,
original,always_hard,79,0,True,1,"[-2.5449071082800123, -0.08287295416502247, -1.2742229682711033, -0.39501892763709984, 1.7223493918712862, 0.21485125145823114, -0.6742586041457064]",7.895755567654208e-05,0.00027036671301181855,0.03850533467095277,,,
original,always_hard,80,0,True,1,"[-2.546186764111784, -0.08028269849383805, -1.2759114899692017, -0.38990873413074245, 1.7195666171836053, 0.21076312763998342, -0.6698037741494569]",8.593757256353283e-05,0.00027224937202087316,0.038489806493642614,,,
original,always_hard,81,0,True,1,"[-2.5474571279950546, -0.07771113135973085, -1.2775991624116847, -0.3847857114333041, 1.7168105240033744, 0.2067008711278418, -0.6653379910550451]",9.361551494182134e-05,0.0002741759511643951,0.03847697730256164,,,
original,always_hard,82,0,True,1,"[-2.5487168509290186, -0.0751596243328108, -1.2792854903680118, -0.3796526189250022, 1.7140825834865163, 0.20266615361579132, -0.6608623546935778]",0.00010171754025708771,0.0002761427215713944,0.038466907491698094,,,
original,always_hard,83,0,True,1,"[-2.5499646198292667, -0.07262952047585662, -1.280969932912885, -0.3745122724395228, 1.7113842158505264, 0.19866061367861365, -0.6563779999576127]",0.00011002150850110889,0.00027814489960274806,0.0384596535145206,,,
original,always_hard,84,0,True,1,"[-2.551199159036169, -0.07012213173709905, -1.282651906974993, -0.36936754048783743, 1.7087167907228145, 0.1946858558223893, -0.6518861004649251]",0.0001183488226971986,0.00028017727730955986,0.038455268048314645,,,
original,always_hard,85,0,True,1,"[-2.5524192287890526, -0.06763873675569469, -1.2843307928726946, -0.3642213402587575, 1.7060816256949458, 0.19074345024625017, -0.6473878729312048]",0.00012655549908555049,0.0002822350201573452,0.03845379977092009,,,
original,always_hard,86,0,True,1,"[-2.5536236263247165, -0.06518057842937994, -1.286005939157085, -0.3590766336216476, 1.703479986030453, 0.18683493182394115, -0.6428845821975108]",0.00013452466820170384,0.0002843141211561665,0.03845529336289008,,,
original,always_hard,87,0,True,1,"[-2.5548111853773214, -0.06274886181749535, -1.2876766684392533, -0.35393642254853475, 1.7009130838283666, 0.18296179961238762, -0.6383775459689837]",0.00014216083964138187,0.0002864118284195235,0.038459788926887145,,,
original,always_hard,88,0,True,1,"[-2.555980778149205, -0.06034475206906833, -1.289342281051829, -0.3488037447625177, 1.6983820766103712, 0.17912551621161704, -0.6338681400467993]",0.00014938585304676323,0.00028852661181879907,0.03846732221398294,,,
original,always_hard,89,0,True,1,"[-2.557131316278916, -0.05796937262427896, -1.291002059767682, -0.3436816687211429, 1.6958880661676459, 0.17532750697323102, -0.6293578030536517]",0.00015613593291565977,0.0002906580016437968,0.03847792395862523,,,
original,always_hard,90,0,True,1,"[-2.5582617521643174, -0.055623803230286914, -1.2926552751517963, -0.33857328831030664, 1.693432099074871, 0.17156915940349307, -0.6248480399427759]",0.00016235960493758047,0.0002928060426510903,0.03849161958916372,,,
original,always_hard,91,0,True,1,"[-2.559371079574002, -0.05330907881445573, -1.2943011880225934, -0.33348171729494697, 1.69101516388881, 0.1678518228018789, -0.6203404248189345]",0.00016801611020084067,0.0002949705319723203,0.038508428984640325,,,
original,always_hard,92,0,True,1,"[-2.5604583362196065, -0.05102618808996575, -1.2959390520989043, -0.3284100836856223, 1.6886381912126172, 0.16417680788005798, -0.6158366026786286]",0.00017307427554173952,0.00029715019317279307,0.038528366390675334,,,
original,always_hard,93,0,True,1,"[-2.561522602241341, -0.04877607258352055, -1.297568118766278, -0.32336152363669685, 1.6863020542471046, 0.16054538650349778, -0.6113382884652062]",0.00017751151337404804,0.00029934182946100336,0.038551439951074545,,,
original,always_hard,94,0,True,1,"[-2.562563001286236, -0.046559626203262476, -1.2991876372361881, -0.3183391757898765, 1.6840075666358147, 0.15695879224473852, -0.6068472667314933]",0.00018131314806744183,0.0003015396812236104,0.03857765215317968,,,
original,always_hard,95,0,True,1,"[-2.563578700800658, -0.04437769475033324, -1.3007968562809336, -0.31334617564999634, 1.6817554837471307, 0.15341822034215571, -0.6023653887851819]",0.0001844717820751648,0.0003037349334430878,0.03860699986011981,,,
original,always_hard,96,0,True,1,"[-2.5645689113154466, -0.042231075618685054, -1.3023950267950877, -0.3083856501996652, 1.6795465041850708, 0.14992482842992558, -0.5978945696126152]",0.00018698688784904083,0.00030591553125630433,0.038639474549668845,,,
original,always_hard,97,0,True,1,"[-2.565532885397092, -0.040120518199275375, -1.3039814020852223, -0.30346071293875276, 1.6773812684361358, 0.14647973737374737, -0.593436785473312]",0.00018886452611855883,0.0003080663795442332,0.03867506273908758,,,
original,always_hard,98,0,True,1,"[-2.566469916647439, -0.038046723928275135, -1.3055552401498771, -0.2985744592188016, 1.6752603616598132, 0.14308403208190495, -0.5889940695351664]",0.00019011711769757424,0.00031016941564754227,0.03871374628004884,,,
original,always_hard,99,0,True,1,"[-2.5673793388608956, -0.03601034675152791, -1.3071158048136358, -0.2937299618999592, 1.6731843140274596, 0.139738762476989, -0.5845685094609925]",0.00019076337816474053,0.00031220407430398506,0.0387555026811576,,,
original,always_hard,100,0,True,1,"[-2.568260524711956, -0.0340119937322562, -1.3086623677049374, -0.28893026751812023, 1.6711536025330107, 0.13644494458404577, -0.5801622440774424]",0.00019082833726732606,0.0003141475875597369,0.03880030561816103,,,
original,always_hard,101,0,True,1,"[-2.569112885762155, -0.03205222565196465, -1.3101942090825136, -0.2841783924426781, 1.6691686528299785, 0.13320356148437767, -0.5757774604455571]",0.00019034331863847405,0.00031597533301596227,0.038848124924557886,,,
original,always_hard,102,0,True,1,"[-2.569935870636489, -0.03013155791056059, -1.3117106201697968, -0.27947731951994204, 1.6672298403116133, 0.1300155644724669, -0.5714163914007697]",0.00018934607203472493,0.0003176609383612215,0.03889892707726392,,,
original,always_hard,103,0,True,1,"[-2.570728965294839, -0.02825046140273412, -1.3132109037625228, -0.2748299947457966, 1.6653374924195292, 0.12688187414468977, -0.5670813125156245]",0.00018788077597871444,0.0003191764390695637,0.03895267522585458,,,
original,always_hard,104,0,True,1,"[-2.571491691072012, -0.026409363361371063, -1.314694378348203, -0.2702393241182709, 1.663491891194924, 0.12380338121938074, -0.562774540022316]",0.000185998141996795,0.0003204922035469423,0.03900932937247428,,,
original,always_hard,105,0,True,1,"[-2.5722236061464367, -0.0246086487230111, -1.3161603761405138, -0.26570817090932414, 1.6616932749159508, 0.12078094771079456, -0.5584984270602318]",0.00018375530384833329,0.0003215766539332415,0.03906884679105324,,,
original,always_hard,106,0,True,1,"[-2.5729243033158133, -0.02284866123696027, -1.3176082466332226, -0.26123935283644184, 1.659941840424733, 0.11781540811877379, -0.55425536121843]",0.00018121573354966977,0.0003223961211959783,0.0391311819271177,,,
original,always_hard,107,0,True,1,"[-2.5735934118477135, -0.02112970468298677, -1.319037356555141, -0.2568356395690187, 1.6582377459663284, 0.11490757012505207, -0.5500477620521147]",0.00017844900126595448,0.00032291460507865053,0.039196286732576885,,,
original,always_hard,108,0,True,1,"[-2.5742305963544045, -0.01945204441240506, -1.3204470913247148, -0.25249975042811407, 1.6565811128363725, 0.11205821582652054, -0.545878078570703]",0.00017553036660064545,0.0003230937321480127,0.03926411085909534,,,
original,always_hard,109,0,True,1,"[-2.574835557894402, -0.017815908542622355, -1.3218368570014063, -0.24823435238312377, 1.6549720288659966, 0.10926810243459469, -0.5417487878602114]",0.00017254025401250786,0.00032289287087228333,0.03933460195500971,,,
original,always_hard,110,0,True,1,"[-2.5754080351235014, -0.01622148964208832, -1.32320608064433, -0.2440420581823164, 1.6534105477871957, 0.10653796331320822, -0.5376623967940295]",0.00016956360004368538,0.0003222699920610984,0.039407705799192616,,,
original,always_hard,111,0,True,1,"[-2.5759478065535877, -0.01466894590063033, -1.324554213944292, -0.23992542479845333, 1.6518966918738829, 0.1038685084591261, -0.5336214453383225]",0.00016668906291248564,0.0003211829429367545,0.03948336661613694,,,
original,always_hard,112,0,True,1,"[-2.5764546940747355, -0.013158402365568343, -1.3258807372733317, -0.23588695183532266, 1.6504304517059003, 0.10126042470802685, -0.529628515062815]",0.00016400817257365919,0.00031959172570489,0.039561527036869326,,,
original,always_hard,113,0,True,1,"[-2.576928567723653, -0.011689952154585655, -1.3271851638786945, -0.23192907999817083, 1.6490117841558907, 0.09871437596331664, -0.525686241262893]",0.0001616143080572442,0.00031746144648433095,0.03964212816284818,,,
original,always_hard,114,0,True,1,"[-2.577369351458721, -0.01026365744079788, -1.328467047045638, -0.22805418907815386, 1.64764061110558, 0.0962310025495003, -0.521797328370355]",0.00015960134217849525,0.00031476577360224276,0.03972510907998303,,,
original,always_hard,115,0,True,1,"[-2.577777030041199, -0.008879550395208748, -1.329725985501925, -0.22426459535986604, 1.6463168163425403, 0.09381092075148566, -0.5179645659894961]",0.00015806165772350996,0.00031149022872757165,0.039810406281712174,,,
original,always_hard,116,0,True,1,"[-2.578151654886344, -0.007537634278450816, -1.3309616297671347, -0.22056254839764508, 1.6450402441377217, 0.0914547222466854, -0.5141908421326803]",0.00015708327294564295,0.0003076348496965181,0.039897953037779044,,,
original,always_hard,117,0,True,1,"[-2.578493347749346, -0.006237884952326897, -1.3321736845922765, -0.2169502272900257, 1.6438106966091046, 0.08916297369475684, -0.5104791500291284]",0.00015674590101933465,0.0003032153105412029,0.03998767889238061,,,
original,always_hard,118,0,True,1,"[-2.578802302591609, -0.0049802525399890345, -1.3333619107196002, -0.21342973689489447, 1.6426279356370916, 0.08693621680394123, -0.506832586803657]",0.00015711626850091104,0.0002982628233572301,0.04007950960486878,,,
original,always_hard,119,0,True,1,"[-2.5776938297740317, -0.004455940922506581, -1.3331798230991128, -0.21268759754194327, 1.6432095883780395, 0.08511575125411461, -0.5067408822709782]",0.0005198625162519266,0.008534011598470625,0.04249152718242258,,,
original,always_hard,120,0,True,1,"[-2.5795490044357363, -0.0025660132019551, -1.3359030626020854, -0.206738179121169, 1.6402534906475827, 0.08264758156060431, -0.5005535341221259]",0.00023726186245803194,0.00047424824639203945,0.03765058157922574,,,
original,always_hard,121,0,True,1,"[-2.578450302123289, -0.0020341925633841655, -1.3357251682032825, -0.2060084090707849, 1.640831183288528, 0.08083149555518482, -0.500464593522018]",0.000539175282125577,0.008307361117237117,0.04250129768755287,,,
original,always_hard,122,0,True,1,"[-2.580087625995841, -0.0003199590955918299, -1.3382587903236398, -0.2003248540584509, 1.6381057162347645, 0.07862487028817687, -0.4941776695972197]",0.0002673571024057055,0.0004947826672120197,0.037916444987666,,,
original,always_hard,123,0,True,1,"[-2.578998081727516, 0.00021885746353663338, -1.338084874825914, -0.19960687711299852, 1.638679426831419, 0.07681305637582246, -0.4940917083489597]",0.0005125603840983239,0.007872400938978159,0.04251045573167503,,,
original,always_hard,124,0,True,1,"[-2.5804356231727383, 0.001747714679202146, -1.3404478223407443, -0.19432802719697595, 1.6361891867582823, 0.07488446888184806, -0.4879273649443893]",0.0002826736637533957,0.0004932432966632912,0.038321150083977434,,,
original,always_hard,125,0,True,1,"[-2.5793545992254026, 0.002292929715456522, -1.3402776475001394, -0.19362119765887276, 1.6367589603633756, 0.07307685046127697, -0.4878444559894523]",0.00047529665154276234,0.007424985319083216,0.04251897605266422,,,
original,always_hard,126,0,True,1,"[-2.5806240036037265, 0.00364318681775721, -1.3424982200621065, -0.1887597467889595, 1.6344819415531735, 0.07142461189845682, -0.4819108053626415]",0.00029076769859736864,0.000477184020568879,0.03873854913008673,,,
original,always_hard,127,0,True,1,"[-2.579550844559118, 0.004194216391883216, -1.3423315472272128, -0.18806337198704062, 1.6350478850941788, 0.06962106091281504, -0.4818309417161082]",0.0004345100465435977,0.006972525511398422,0.042526840955391526,,,
original,always_hard,128,0,True,1,"[-2.5806734037103856, 0.005370870745672475, -1.344426226782445, -0.1836277618569173, 1.6329697050607854, 0.06824500472690732, -0.47619929518611515]",0.00029518182850862015,0.00045121480086629355,0.039164389869876665,,,
original,always_hard,129,0,True,1,"[-2.579607441228142, 0.005927152629873346, -1.344262814507885, -0.18294110220464319, 1.633531977095371, 0.06644534073244603, -0.47612240708610387]",0.0003950775358143381,0.0065175541494989055,0.042534037517756224,,,
original,always_hard,130,0,True,1,"[-2.5805984515777136, 0.006933898770360609, -1.346241420881338, -0.17893994865753649, 1.631643009886059, 0.06534653959225671, -0.47084418549129015]",0.0002978265600620437,0.0004185926360786272,0.0395988464528933,,,
original,always_hard,131,0,True,1,"[-2.5795390092848147, 0.007494889596121718, -1.3460810215517223, -0.1782622220767751, 1.632201812569431, 0.06355053732532816, -0.470770152768085]",0.00036169229978611097,0.006062845545243121,0.042540557707101107,,,
original,always_hard,132,0,True,1,"[-2.580410449111996, 0.00833467535086381, -1.3479497819459771, -0.1747038731937076, 1.630495143964117, 0.06273066914550304, -0.4658851937728327]",0.00029969953734040433,0.0003815817127050822,0.040041651116932475,,,
original,always_hard,133,0,True,1,"[-2.5793568434176724, 0.00889985212235185, -1.347792143158336, -0.17403425849077878, 1.6310507195565604, 0.060938061200113, -0.4658138528629065]",0.00033917360456162197,0.005611738631317847,0.04254639430567622,,,
original,always_hard,134,0,True,1,"[-2.5801187987901404, 0.009575169516749265, -1.349555346535512, -0.17092643821535897, 1.629521040739912, 0.06039904786944119, -0.46135481320085514]",0.00030127446472134846,0.00034188339888749933,0.04049217972458019,,,
original,always_hard,135,0,True,1,"[-2.579070340282856, 0.010144028912320318, -1.349400209978798, -0.17026408148387712, 1.6300736670665923, 0.0586095299359384, -0.4612859627057011]",0.0003318454886444278,0.005168405452034026,0.04255154149271548,,,
original,always_hard,136,0,True,1,"[-2.579731735580201, 0.01065706114946683, -1.3510610963219474, -0.16761370025524697, 1.6287166888057494, 0.058353334540624614, -0.45728063313216705]",0.00030273284115791866,0.0003009936030533889,0.04094961877136985,,,
original,always_hard,137,0,True,1,"[-2.578687731705206, 0.011229117717228877, -1.3509081981990416, -0.1669577162731049, 1.6292666748911382, 0.05656656854891449, -0.45721403896967683]",0.00034208304525579485,0.00473821698853334,0.042555996125005185,,,
original,always_hard,138,0,True,1,"[-2.580588024245021, 0.011637154953868347, -1.351686904618216, -0.16478325449100945, 1.6289691960307697, 0.05660193735616268, -0.4533546014400012]",0.0002918768996824029,0.0002894954195399818,0.04142553821790454,,,
original,always_hard,139,0,True,1,"[-2.580708750302524, 0.01171688617797311, -1.350587131634054, -0.1646971347432888, 1.6306871379827077, 0.05570891769252704, -0.4530458779309224]",0.0002697350031308886,0.005016941236647773,0.04250022701583803,,,
original,always_hard,140,0,True,1,"[-2.581400423056051, 0.012469019119082918, -1.3522516455903937, -0.16239416979816235, 1.6293544616310913, 0.055090977605564855, -0.45001848083225343]",0.00029071469390661947,0.0002631632771589247,0.04129703505487356,,,
original,always_hard,141,0,True,1,"[-2.581522954125843, 0.012551878655715814, -1.3511523905379985, -0.16230995670058257, 1.631068328231858, 0.05420014573507231, -0.44971228260433566]",0.0002723861616038951,0.004519787722182829,0.042500744947604835,,,
original,always_hard,142,0,True,1,"[-2.581999541864219, 0.012863796339291116, -1.3506305880199474, -0.16284164334511808, 1.6318566227092464, 0.05312678750384819, -0.44994458721080594]",0.0003897093138015462,0.0074768181906175735,0.04306831335546449,,,
original,always_hard,143,0,True,1,"[-2.583107032268394, 0.013447125213254314, -1.3527291525626652, -0.15969745073568656, 1.630148496331445, 0.05330784138689662, -0.44658877447273004]",0.00030813414758060377,0.00028881618354479195,0.04045580739056848,,,
original,always_hard,144,0,True,1,"[-2.5832314477530005, 0.013533145425874811, -1.3516300032153823, -0.15961520878233595, 1.6318583107476896, 0.05241933601840312, -0.44628514576379563]",0.00032230772020800627,0.00386918515344773,0.042500850652717054,,,
original,always_hard,145,0,True,1,"[-2.583709781401062, 0.013846602585665953, -1.3511083985451706, -0.16015094097572027, 1.6326440663815318, 0.05134805405444379, -0.44651817750036604]",0.0003595376425968084,0.006180168539386933,0.04306426780661568,,,
original,always_hard,146,0,True,1,"[-2.585887048662623, 0.014129978938250425, -1.3521362798611256, -0.15803992113967316, 1.6322462268836224, 0.05221808872557804, -0.44371792199318116]",0.0003035651978404067,0.00031439309467870037,0.04142273273843902,,,
original,always_hard,147,0,True,1,"[-2.586365811883222, 0.014444234008657368, -1.3516138517853427, -0.15857730608138146, 1.6330311787860827, 0.05114751084148511, -0.44395204966359125]",0.00040206485660881897,0.002251817404837343,0.0430626150582917,,,
original,always_hard,148,0,True,1,"[-2.5864907042049863, 0.014531132924127015, -1.3505126857754397, -0.15849553700706812, 1.634740362929775, 0.050260348905805496, -0.4436499776603403]",0.00041008130112761516,0.004964381741913694,0.042498833990097046,,,
original,always_hard,149,0,True,1,"[-2.586969637217332, 0.014844575182756963, -1.3499897903503473, -0.15903377771780716, 1.635525233690756, 0.049190293959338216, -0.44388365550194686]",0.0005024647086807985,0.00666539841961278,0.043061759289260954,,,
original,trac_ik_5ms,0,0,True,1,"[-2.504949778291923, -0.24192249941025776, -1.1367520792869639, -0.6404758293466724, 1.8483534093441356, 0.4584074910074925, -0.9128981669019437]",4.058734514247816e-10,1.6976624440956206e-09,0.04354974553679783,,,
original,trac_ik_5ms,1,0,True,1,"[-2.504909366079042, -0.24182057171009055, -1.1368796952043465, -0.6403251169072105, 1.84827593794755, 0.45825604532994124, -0.9127386492123903]",3.646071106689083e-09,1.526835820011972e-08,0.04344928756053815,,,
original,trac_ik_5ms,2,0,True,1,"[-2.5048420929713564, -0.24165075642010267, -1.1370923088174896, -0.6400740182346321, 1.8481468662416647, 0.45800372120445365, -0.9124729000683195]",1.0115770168019385e-08,4.237414003478417e-08,0.04334890132742156,,,
original,trac_ik_5ms,3,0,True,1,"[-2.5047480212583184, -0.24141314073330747, -1.137389864374258, -0.6397226434163832, 1.8479662957003644, 0.45765064511386216, -0.9121010705848414]",1.980120916746238e-08,8.294985844616727e-08,0.04324862518175113,,,
original,trac_ik_5ms,4,0,True,1,"[-2.5046272399391802, -0.24110784599017926, -1.1377722842160318, -0.6392711466681746, 1.8477343706689036, 0.4571969934133109, -0.911623372001054]",3.268122139983947e-08,1.3689732736682115e-07,0.043148503251791454,,,
original,trac_ik_5ms,5,0,True,1,"[-2.5044798649256284, -0.2407350276434092, -1.1382394685829063, -0.638719726288257, 1.8474512782733912, 0.456642992257032, -0.9110400755643286]",4.872763675282371e-08,2.0408590687192695e-07,0.04304857962008238,,,
original,trac_ik_5ms,6,0,True,1,"[-2.5043060393022856, -0.24029487521147821, -1.1387912953676762, -0.6380686245982807, 1.8471172483103504, 0.4559889175033418, -0.9103515123808799]",6.790534232153214e-08,2.843528612744137e-07,0.042948898310023714,,,
original,trac_ik_5ms,7,0,True,1,"[-2.504105933651542, -0.23978761222108913, -1.139427619811812, -0.6373181278718, 1.8467325531150136, 0.4552350945976501, -0.9095580732340869]",9.017234846527515e-08,3.7750381245368535e-07,0.042849503273519246,,,
original,trac_ik_5ms,8,0,True,1,"[-2.503879746445763, -0.2392134961382379, -1.1401482741405808, -0.6364685662509119, 1.8462975074086212, 0.45438189843311166, -0.9086602083711621]",1.1547987098820327e-07,4.83313273920153e-07,0.04275043837911188,,,
original,trac_ik_5ms,9,0,True,1,"[-2.503627704510135, -0.2385728182875966, -1.140953067134368, -0.635520313651429, 1.8458124681252037, 0.4534297531885045, -0.9076584272587126]",1.4377242482163252e-07,6.015252591079547e-07,0.042651747400517165,,,
original,trac_ik_5ms,10,0,True,1,"[-2.5033500635599135, -0.23786590375982164, -1.1418417836327859, -0.634473787656983, 1.8452778342184446, 0.4523791321428735, -0.9065532983077884]",1.749879229487097e-07,7.318539765112484e-07,0.04255347400555401,,,
original,trac_ik_5ms,11,0,True,1,"[-2.5030471088175457, -0.23709311130652078, -1.142814183966487, -0.6333294494030216, 1.8446940464488424, 0.4512305574663638, -0.9053454485695205]",2.0905779090910386e-07,8.73984583833559e-07,0.04245566174603857,,,
original,trac_ik_5ms,12,0,True,1,"[-2.5027191557143063, -0.23625483322233184, -1.1438700033125118, -0.6320878034510216, 1.844061587152061, 0.44998459998670776, -0.9040355634019637]",2.4590708071870524e-07,1.0275740177443831e-06,0.04235835404799995,,,
original,trac_ik_5ms,13,0,True,1,"[-2.5023665506832145, -0.2353514952137503, -1.1450089509668773, -0.6307493976539307, 1.843380979988812, 0.4486418789307113, -0.9026243861094014]",2.8545459471379513e-07,1.1922518735311894e-06,0.04226159420290912,,,
original,trac_ik_5ms,14,0,True,1,"[-2.501989672050446, -0.23438355625425383, -1.1462307095277222, -0.6293148230137479, 1.8426527896767786, 0.447203061640087, -0.9011127175553337]",3.276130101261611e-07,1.3676213446106154e-06,0.04216542535981718,,,
original,trac_ik_5ms,15,0,True,1,"[-2.501588931033049, -0.2333515084252035, -1.1475349339817276, -0.627784713532101, 1.8418776217051778, 0.44566886326094846, -0.8995014157503931]",3.722890052763072e-07,1.5532602050794267e-06,0.04206989051835311,,,
original,trac_ik_5ms,16,0,True,1,"[-2.5011647728525204, -0.23225587674211115, -1.1489212506847861, -0.6261597460550729, 1.8410561220321862, 0.4440400464062605, -0.8977913954168579]",4.1938338507909444e-07,1.7487218297572728e-06,0.041975032522971883,,,
original,trac_ik_5ms,17,0,True,1,"[-2.5007176779744014, -0.23109721896578345, -1.1503892562272746, -0.624440640113413, 1.8401889767655504, 0.44231742079053327, -0.8959836275314028]",4.6879120131473465e-07,1.95353624773053e-06,0.041880894058340196,,,
original,trac_ik_5ms,18,0,True,1,"[-2.500248163485815, -0.22987612539795835, -1.1519385161724296, -0.6226281577595885, 1.8392769118263061, 0.4405018428360555, -0.8940791388481097]",5.204018670691188e-07,2.167211215597744e-06,0.041787517646175415,,,
original,trac_ik_5ms,19,0,True,1,"[-2.4997567846240654, -0.22859321866105245, -1.1535685636550679, -0.6207231034031583, 1.8383206925953643, 0.4385942152499907, -0.8920790114039056]",5.740992652837981e-07,2.3892333081091576e-06,0.04169494564356982,,,
original,trac_ik_5ms,20,0,True,1,"[-2.4992441364709044, -0.22724915346169672, -1.1552788978262187, -0.6187263236460635, 1.8373211235424025, 0.43659548657170216, -0.8899843820088065]",6.29761841572653e-07,2.619069011359499e-06,0.04160322024290522,,,
original,trac_ik_5ms,21,0,True,1,"[-2.4987108558293354, -0.22584461633789982, -1.157068982126773, -0.6166387071197771, 1.8362790478358428, 0.43450665068973204, -0.8877964417238239]",6.872626856140431e-07,2.8561658154930113e-06,0.04151238347371358,,,
original,trac_ik_5ms,22,0,True,1,"[-2.4981576233015965, -0.2243803253897766, -1.1589382423711425, -0.614461184326356, 1.8351953469321807, 0.43232874632794704, -0.8855164353296364]",7.464695950472674e-07,3.0999532898551567e-06,0.041422477206578906,,,
original,trac_ik_5ms,23,0,True,1,"[-2.4975851655886934, -0.22285702999386914, -1.1608860646198182, -0.6121947274854028, 1.8340709401423692, 0.4300628565005195, -0.8831456607893223]",8.072451180336318e-07,3.349844143468689e-06,0.04133354315904683,,,
original,trac_ik_5ms,24,0,True,1,"[-2.4969942580358286, -0.22127551050152855, -1.1629117928151107, -0.609840350389812, 1.8329067841713846, 0.4277101079355034, -0.8806854687094375]",8.694465750398439e-07,3.6052352503796342e-06,0.04124562290440917,,,
original,trac_ik_5ms,25,0,True,1,"[-2.496385727448856, -0.219636577921789, -1.1650147261529116, -0.607399108272534, 1.8317038726267163, 0.4252716704670675, -0.8781372618034571]",9.329260529272847e-07,3.865508631454601e-06,0.04115875788272197,,,
original,trac_ik_5ms,26,0,True,1,"[-2.495760455211975, -0.21794107358981074, -1.1671941161572041, -0.6048720976877097, 1.8304632354891857, 0.4227487563966145, -0.8755024943629132]",9.975303720947978e-07,4.130032394746862e-06,0.041072989415175704,,,
original,trac_ik_5ms,27,0,True,1,"[-2.495119380738985, -0.21618986882217714, -1.1694491634207391, -0.602260456409215, 1.8291859385381954, 0.42014261982341544, -0.8727826717416776]",1.0631010195057748e-06,4.398161611579991e-06,0.04098835872150533,,,
original,trac_ik_5ms,28,0,True,1,"[-2.494463505295428, -0.21438386456102737, -1.1717790139686592, -0.5995653633504384, 1.8278730827206897, 0.41745455594575, -0.8699793498599947]",1.1294740526988986e-06,4.669239126395333e-06,0.04090490694122342,,,
original,trac_ik_5ms,29,0,True,1,"[-2.4937938962322455, -0.21252399100949776, -1.1741827551965545, -0.5967880385090241, 1.826525803450646, 0.41468590033408964, -0.8670941347353432]",1.1964799639216518e-06,4.942596294352377e-06,0.04082267515858565,,,
original,trac_ik_5ms,30,0,True,1,"[-2.4931116916776355, -0.21061120726192736, -1.1766594113257423, -0.5939297429411802, 1.8251452698218127, 0.41183802817845766, -0.8641286820486141]",1.2639435083814898e-06,5.217553636379636e-06,0.040741704432156106,,,
original,trac_ik_5ms,31,0,True,1,"[-2.492418105738176, -0.20864650093311393, -1.1792079383109209, -0.590991778770158, 1.8237326837123666, 0.4089123535129031, -0.8610846967548734]",1.3316834960951736e-06,5.4934214013037975e-06,0.04066203582897779,,,
original,trac_ik_5ms,32,0,True,1,"[-2.491714434267254, -0.20663088779226887, -1.1818272181241938, -0.5879754892343299, 1.8222892787542455, 0.4059103284209674, -0.8579639327496132]",1.3995125469039253e-06,5.7695000451375425e-06,0.04058371046417189,,,
original,trac_ik_5ms,33,0,True,1,"[-2.4910020612645183, -0.20456541140866394, -1.1845160523285685, -0.5848822587804101, 1.8208163191334912, 0.4028334422272253, -0.8547681926025905]",1.4672368087687135e-06,6.045080604323594e-06,0.04050676954608026,,,
original,trac_ik_5ms,34,0,True,1,"[-2.490282465978578, -0.20245114281797785, -1.1872731548388467, -0.5817135132083462, 1.8193150981789734, 0.39968322068141354, -0.8514993273735127]",1.534655646920194e-06,6.3194449830694815e-06,0.040431254427936075,,,
original,trac_ik_5ms,35,0,True,1,"[-2.4895572307921587, -0.20028918022044365, -1.190097143752566, -0.5784707198745447, 1.817786936686866, 0.39646122514349397, -0.8481592365254946]",1.6015613142764528e-06,6.591866143191446e-06,0.04035720666619849,,,
original,trac_ik_5ms,36,0,True,1,"[-2.4888280499777107, -0.19808064872469708, -1.1929865321143924, -0.5751553879607282, 1.8162331809152537, 0.39316905178020084, -0.8447498679546055]",1.6677386086079617e-06,6.86160821235375e-06,0.0402846680861835,,,
original,trac_ik_5ms,37,0,True,1,"[-2.4880967394218745, -0.19582670015476578, -1.1959397174536808, -0.5717690688166895, 1.8146552001667766, 0.38980833078635974, -0.8412732181568948]",1.7329645412720826e-06,7.127926531700397e-06,0.04021368085596136,,,
original,trac_ik_5ms,38,0,True,1,"[-2.4873652474246777, -0.1935285129415079, -1.198954969911104, -0.5683133563848817, 1.8130543838584123, 0.3863807256476882, -0.8377313325566061]",1.7970080425786136e-06,7.390067653071383e-06,0.04014428756819213,,,
original,trac_ik_5ms,39,0,True,1,"[-2.4866356666921994, -0.19118729212531904, -1.202030418736362, -0.564789887716303, 1.811432137951757, 0.38288793246593344, -0.8341263060238013]",1.8596297458510114e-06,7.647269333909152e-06,0.04007653133142133,,,
